matchup,page,date,content_type,collection,record_id
DAC v City Second XI,185,18950719,match information,Tony Webb minor counties collection,
Witney v Home Team,185,18950713,match information,Tony Webb minor counties collection,
Oxford local fixtures,185,18950720,fixture information,Tony Webb minor counties collection,
Oxfordshire v Buckinghamshire,186,18950807,match information,Tony Webb minor counties collection,
Oxfordshire v Bedfordshire,186,18950809,match information,Tony Webb minor counties collection,
Worcestershire v Oxfordshire,186,18950812,match information,Tony Webb minor counties collection,
Star II v Ifley,186,18950800,match information,Tony Webb minor counties collection,
Star v Victoria,186,18950810,match information,Tony Webb minor counties collection,
Star v EOCC,186,18950815,match information,Tony Webb minor counties collection,
Corporation v Cheltenham Corporation Employees,186,18950810,match information,Tony Webb minor counties collection,
Cowley players,186,18950817,player information,Tony Webb minor counties collection,
Local fixtures,186,18950817,fixture information,Tony Webb minor counties collection,
Burfords Orbit v Oriel And Corpus College Servants,186,18950814,match information,Tony Webb minor counties collection,
Mr Maudeur Langhams XI v XI Wantage Gentlemen,186,18950816,match information,Tony Webb minor counties collection,
Star Reserves v Ippley,187,18950816,match information,Tony Webb minor counties collection,
Oxford Corporation v Cheltenham Corporation,187,18950816,match information,Tony Webb minor counties collection,
Star v Victoria,187,18950810,match information,Tony Webb minor counties collection,
Witney v Cowley,187,18950810,match information,Tony Webb minor counties collection,
Combe Unity v Old Woodstock,187,18950812,match information,Tony Webb minor counties collection,
Burford Second XI v Shipton And District,187,18950807,match information,Tony Webb minor counties collection,
St Barnabas v Deaconians,187,18950810,match information,Tony Webb minor counties collection,
Mrs Berridge's XI v Mr Berridge's XI,187,18950810,match information,Tony Webb minor counties collection,
St Thomas' v Holy Trinity,187,18950810,match information,Tony Webb minor counties collection,
OCCC v Victoria,188,18950817,match information,Tony Webb minor counties collection,
Cowley v Thame,188,18950817,match information,Tony Webb minor counties collection,
Corporation v Clarendon Press,188,18950817,match information,Tony Webb minor counties collection,
St Paul's v EOCC,188,18950817,match information,Tony Webb minor counties collection,
Wheatley v Oxford Times,189,18950824,match information,Tony Webb minor counties collection,
Reading v Abingdon,189,18950824,match information,Tony Webb minor counties collection,
Cowley Second XI v United College Servants Second XI,189,18950809,match information,Tony Webb minor counties collection,
Oxford local fixtures,189,18950824,fixture information,Tony Webb minor counties collection,
Oxford,190,18950824,newspaper cuttings,Tony Webb minor counties collection,
City v Victoria,190,18950800,match information,Tony Webb minor counties collection,
Cowley v Thame,190,18950800,match information,Tony Webb minor counties collection,
Oxfordshire v MCC,190,18950819,match information,Tony Webb minor counties collection,
Corporation v Clarendon Press,190,18950817,match information,Tony Webb minor counties collection,
Cowley Second XI v College Servants Second XI,190,18950800,match information,Tony Webb minor counties collection,
St Paul's v EOCC,190,18950817,match information,Tony Webb minor counties collection,
DAC v Headington Quarry,190,18950817,match information,Tony Webb minor counties collection,
Oxford Servants v Cambridge Servants,190,18950800,match information,Tony Webb minor counties collection,
Oxford Times v Wheatley,190,18950817,match information,Tony Webb minor counties collection,
City v Victoria,191,18950822,match information,Tony Webb minor counties collection,
Cowley v Thame,191,18950822,match information,Tony Webb minor counties collection,
Oxfordshire v MCC,191,18950819,match information,Tony Webb minor counties collection,
Corporation v Clarendon Press,191,18950817,match information,Tony Webb minor counties collection,
Cowley Second XI v College Servants Second XI,191,18950800,match information,Tony Webb minor counties collection,
St Paul's v EOCC,191,18950824,match information,Tony Webb minor counties collection,
DAC v Headington Quarry,191,18950817,match information,Tony Webb minor counties collection,
Oxford v Cambridge Servants,191,18950800,match information,Tony Webb minor counties collection,
Oxford Times v Wheatley,191,18950824,match information,Tony Webb minor counties collection,
OCCC Second XI v Balliol College Servants,191,18950816,match information,Tony Webb minor counties collection,
Oxford,191,18950824,newspaper cuttings,Tony Webb minor counties collection,
Banbury,191,18950823,newspaper cuttings,Tony Webb minor counties collection,
Local fixtures,191,18950824,fixture information,Tony Webb minor counties collection,
OCCC v Victoria,192,18950817,match information,Tony Webb minor counties collection,
Cowley v Thame,192,18950817,match information,Tony Webb minor counties collection,
Cowley Second XI v United College Servants Second XI,192,18950809,match information,Tony Webb minor counties collection,
Wheatley v Oxford Times,192,18950817,match information,Tony Webb minor counties collection,
Corporation v Clarendon Press,192,18950817,match information,Tony Webb minor counties collection,
East Oxford Conservative v St Paul's,192,18950815,match information,Tony Webb minor counties collection,
Mr G Holloway's XI v DAO,192,18950815,match information,Tony Webb minor counties collection,
St Paul's v EOCC,192,18950817,match information,Tony Webb minor counties collection,
Reading v Abingdon,192,18950817,match information,Tony Webb minor counties collection,
Oxfordshire v Norfolk,193,18950826,match information,Tony Webb minor counties collection,
City v Lord Jersey's XI,193,18950824,match information,Tony Webb minor counties collection,
City v Mr Tubb's XI,193,18950824,match information,Tony Webb minor counties collection,
D A C v St Paul's,193,18950800,match information,Tony Webb minor counties collection,
St Barnabas v Abingdon,193,18950800,match information,Tony Webb minor counties collection,
Oxford Times v Oxford Chronicle,193,18950800,match information,Tony Webb minor counties collection,
Corporation v Star,193,18950800,match information,Tony Webb minor counties collection,
Star Second XI v St Paul's,193,18950831,match information,Tony Webb minor counties collection,
Corporation v Cowley Second XI,193,18950831,match information,Tony Webb minor counties collection,
City v MCC,193,18950831,match information,Tony Webb minor counties collection,
Headington United v E O,193,18950831,match information,Tony Webb minor counties collection,
Headington Hill Hall v F O,193,18950831,match information,Tony Webb minor counties collection,
Clarendon Press v College Servants Second XI,193,18950831,match information,Tony Webb minor counties collection,
Corporation Second XI v Clarendon Press Second XI,193,18950831,match information,Tony Webb minor counties collection,
Star v St Barnabas,193,18950831,match information,Tony Webb minor counties collection,
E O I C v Y M C A,193,18950831,match information,Tony Webb minor counties collection,
St Paul's Second XI v Headington Quarry Second XI,193,18950831,match information,Tony Webb minor counties collection,
St Peter-Le-Bailey v Victoria Second XI,193,18950831,match information,Tony Webb minor counties collection,
Littlemore Asylum v Cowley St John,193,18950831,match information,Tony Webb minor counties collection,
Cowley St John Second XI v Oxford Temperance,193,18950831,match information,Tony Webb minor counties collection,
Littlemore Village v D A C,193,18950831,match information,Tony Webb minor counties collection,
City v Cowley,193,18950902,match information,Tony Webb minor counties collection,
D A C v City Second XI,193,18950902,match information,Tony Webb minor counties collection,
Cowley St John v College Servants Second XI,193,18950905,match information,Tony Webb minor counties collection,
Star v Victoria,193,18950905,match information,Tony Webb minor counties collection,
City v Henley,193,18950905,match information,Tony Webb minor counties collection,
St Paul's v E O,193,18950905,match information,Tony Webb minor counties collection,
Eynsham Hall v Newland Cygnets,193,18950831,match information,Tony Webb minor counties collection,
Oxford,193,18950831,newspaper cuttings,Tony Webb minor counties collection,
